DATE,M2USEV,M2USEW,M2US000,M2USVOE,M5USIDY,M2NAUSQL,M05JUS0
26/08/1997,#N/A N/A,828.79,291.81,#N/A N/A,#N/A N/A,396.69,#N/A N/A
27/08/1997,#N/A N/A,828.66,292.24,#N/A N/A,#N/A N/A,397.89,#N/A N/A
28/08/1997,#N/A N/A,823.79,288.86,#N/A N/A,#N/A N/A,392.39,#N/A N/A
29/08/1997,#N/A N/A,821.83,287.74,#N/A N/A,#N/A N/A,391.49,#N/A N/A
01/09/1997,#N/A N/A,821.83,287.74,#N/A N/A,#N/A N/A,391.49,#N/A N/A
02/09/1997,#N/A N/A,839.02,297.44,#N/A N/A,#N/A N/A,403.43,#N/A N/A
03/09/1997,#N/A N/A,842.13,297.17,#N/A N/A,#N/A N/A,403.88,#N/A N/A
04/09/1997,#N/A N/A,844.32,298.54,#N/A N/A,#N/A N/A,405.51,#N/A N/A
05/09/1997,#N/A N/A,844.44,297.97,#N/A N/A,#N/A N/A,405.06,#N/A N/A
08/09/1997,#N/A N/A,848.23,298.41,#N/A N/A,#N/A N/A,404.73,#N/A N/A
09/09/1997,#N/A N/A,849.85,298.98,#N/A N/A,#N/A N/A,405.56,#N/A N/A
10/09/1997,#N/A N/A,841.52,293.1,#N/A N/A,#N/A N/A,397.19,#N/A N/A
11/09/1997,#N/A N/A,837.17,291.03,#N/A N/A,#N/A N/A,395.62,#N/A N/A
12/09/1997,#N/A N/A,846.45,295.19,#N/A N/A,#N/A N/A,400.95,#N/A N/A
15/09/1997,#N/A N/A,846.39,293.43,#N/A N/A,#N/A N/A,395.77,#N/A N/A
16/09/1997,#N/A N/A,862.9,302.96,#N/A N/A,#N/A N/A,407.27,#N/A N/A
17/09/1997,#N/A N/A,862.07,302.78,#N/A N/A,#N/A N/A,404.44,#N/A N/A
18/09/1997,#N/A N/A,867.67,303.1,#N/A N/A,#N/A N/A,405.05,#N/A N/A
19/09/1997,#N/A N/A,867.7,304.66,#N/A N/A,#N/A N/A,407.34,#N/A N/A
22/09/1997,#N/A N/A,870.38,307.05,#N/A N/A,#N/A N/A,410.97,#N/A N/A
23/09/1997,#N/A N/A,865.67,306.44,#N/A N/A,#N/A N/A,411.14,#N/A N/A
24/09/1997,#N/A N/A,861.17,302.95,#N/A N/A,#N/A N/A,406.27,#N/A N/A
25/09/1997,#N/A N/A,857.01,300.24,#N/A N/A,#N/A N/A,403.1,#N/A N/A
26/09/1997,#N/A N/A,861.84,303.63,#N/A N/A,#N/A N/A,406.23,#N/A N/A
29/09/1997,#N/A N/A,869.29,306.65,#N/A N/A,#N/A N/A,410.38,#N/A N/A
30/09/1997,#N/A N/A,867.87,303.55,#N/A N/A,#N/A N/A,407.05,#N/A N/A
01/10/1997,#N/A N/A,872.24,306.02,#N/A N/A,#N/A N/A,409.23,#N/A N/A
02/10/1997,#N/A N/A,876.46,308.22,#N/A N/A,#N/A N/A,412.04,#N/A N/A
03/10/1997,#N/A N/A,880.41,310.33,#N/A N/A,#N/A N/A,414.43,#N/A N/A
06/10/1997,#N/A N/A,886.55,312.99,#N/A N/A,#N/A N/A,417.11,#N/A N/A
07/10/1997,#N/A N/A,892.81,317.44,#N/A N/A,#N/A N/A,422.11,#N/A N/A
08/10/1997,#N/A N/A,885.58,314.61,#N/A N/A,#N/A N/A,418.69,#N/A N/A
09/10/1997,#N/A N/A,885.22,313.18,#N/A N/A,#N/A N/A,416.68,#N/A N/A
10/10/1997,#N/A N/A,883.39,311.47,#N/A N/A,#N/A N/A,415.53,#N/A N/A
13/10/1997,#N/A N/A,884.84,312.07,#N/A N/A,#N/A N/A,416.19,#N/A N/A
14/10/1997,#N/A N/A,885.44,312.68,#N/A N/A,#N/A N/A,416.68,#N/A N/A
15/10/1997,#N/A N/A,884.08,310.1,#N/A N/A,#N/A N/A,414.61,#N/A N/A
16/10/1997,#N/A N/A,877.37,307.07,#N/A N/A,#N/A N/A,409.5,#N/A N/A
17/10/1997,#N/A N/A,866.84,302.6,#N/A N/A,#N/A N/A,403.91,#N/A N/A
20/10/1997,#N/A N/A,876.52,305.86,#N/A N/A,#N/A N/A,408.55,#N/A N/A
21/10/1997,#N/A N/A,890.15,312.56,#N/A N/A,#N/A N/A,417.39,#N/A N/A
22/10/1997,#N/A N/A,888.12,312.34,#N/A N/A,#N/A N/A,417.79,#N/A N/A
23/10/1997,#N/A N/A,873.3,306.4,#N/A N/A,#N/A N/A,409.68,#N/A N/A
24/10/1997,#N/A N/A,867.4,302.85,#N/A N/A,#N/A N/A,405.23,#N/A N/A
27/10/1997,#N/A N/A,810.87,282.16,#N/A N/A,#N/A N/A,378.55,#N/A N/A
28/10/1997,#N/A N/A,839.11,297.88,#N/A N/A,#N/A N/A,399.88,#N/A N/A
29/10/1997,#N/A N/A,842.23,296.75,#N/A N/A,#N/A N/A,397.59,#N/A N/A
30/10/1997,#N/A N/A,830.13,290.84,#N/A N/A,#N/A N/A,392.57,#N/A N/A
31/10/1997,#N/A N/A,838.29,294.65,#N/A N/A,#N/A N/A,397.08,#N/A N/A
03/11/1997,#N/A N/A,856.25,302.1,#N/A N/A,#N/A N/A,407.01,#N/A N/A
04/11/1997,#N/A N/A,858.02,303.14,#N/A N/A,#N/A N/A,407.4,#N/A N/A
05/11/1997,#N/A N/A,860.67,305.2,#N/A N/A,#N/A N/A,408.32,#N/A N/A
06/11/1997,#N/A N/A,858.85,302.82,#N/A N/A,#N/A N/A,405.77,#N/A N/A
07/11/1997,#N/A N/A,847.27,298.58,#N/A N/A,#N/A N/A,402.32,#N/A N/A
10/11/1997,#N/A N/A,844.69,295,#N/A N/A,#N/A N/A,399.16,#N/A N/A
11/11/1997,#N/A N/A,845,294.33,#N/A N/A,#N/A N/A,401.07,#N/A N/A
12/11/1997,#N/A N/A,831.26,287.44,#N/A N/A,#N/A N/A,393.87,#N/A N/A
13/11/1997,#N/A N/A,835.49,291.88,#N/A N/A,#N/A N/A,400.18,#N/A N/A
14/11/1997,#N/A N/A,844.84,296.22,#N/A N/A,#N/A N/A,405.65,#N/A N/A
17/11/1997,#N/A N/A,859.03,302.23,#N/A N/A,#N/A N/A,411.64,#N/A N/A
18/11/1997,#N/A N/A,852.38,298.63,#N/A N/A,#N/A N/A,407.69,#N/A N/A
19/11/1997,#N/A N/A,855.05,301.05,#N/A N/A,#N/A N/A,411.05,#N/A N/A
20/11/1997,#N/A N/A,867.91,306.11,#N/A N/A,#N/A N/A,417.17,#N/A N/A
21/11/1997,#N/A N/A,870.2,307.15,#N/A N/A,#N/A N/A,420.28,#N/A N/A
24/11/1997,#N/A N/A,859.35,301.18,#N/A N/A,#N/A N/A,413.02,#N/A N/A
25/11/1997,#N/A N/A,862.37,303.7,#N/A N/A,#N/A N/A,415.74,#N/A N/A
26/11/1997,#N/A N/A,864.08,304.67,#N/A N/A,#N/A N/A,415.66,#N/A N/A
27/11/1997,#N/A N/A,864.08,304.67,#N/A N/A,#N/A N/A,415.66,#N/A N/A
28/11/1997,232.51,867.09,306.14,#N/A N/A,#N/A N/A,417.17,#N/A N/A
01/12/1997,237.47,879.32,311.95,#N/A N/A,#N/A N/A,425.22,#N/A N/A
02/12/1997,236.99,878.39,311.75,#N/A N/A,#N/A N/A,423.09,#N/A N/A
03/12/1997,238.16,879.91,312.92,#N/A N/A,#N/A N/A,426.1,#N/A N/A
04/12/1997,237.77,877.95,312.25,#N/A N/A,#N/A N/A,425.78,#N/A N/A
05/12/1997,240.3,886.27,314.54,#N/A N/A,#N/A N/A,430.5,#N/A N/A
08/12/1997,240.47,887.11,315,#N/A N/A,#N/A N/A,429.46,#N/A N/A
09/12/1997,238.89,881.27,313.17,#N/A N/A,#N/A N/A,424.59,#N/A N/A
10/12/1997,237,873.34,310.27,#N/A N/A,#N/A N/A,422.59,#N/A N/A
11/12/1997,232.72,861.44,304.9,#N/A N/A,#N/A N/A,415.58,#N/A N/A
12/12/1997,232.14,858.06,303.97,#N/A N/A,#N/A N/A,413.76,#N/A N/A
15/12/1997,234.55,864.33,307.05,#N/A N/A,#N/A N/A,417.09,#N/A N/A
16/12/1997,235.35,867.32,308.58,#N/A N/A,#N/A N/A,420.53,#N/A N/A
17/12/1997,234.93,867.41,307.85,#N/A N/A,#N/A N/A,417.97,#N/A N/A
18/12/1997,231.69,857.75,305.38,#N/A N/A,#N/A N/A,412.44,#N/A N/A
19/12/1997,230.09,851.57,303.1,#N/A N/A,#N/A N/A,409.9,#N/A N/A
22/12/1997,231.34,856.05,305.15,#N/A N/A,#N/A N/A,413.73,#N/A N/A
23/12/1997,228.09,847.36,299.39,#N/A N/A,#N/A N/A,406.68,#N/A N/A
24/12/1997,226.88,843.87,296.3,#N/A N/A,#N/A N/A,403.37,#N/A N/A
25/12/1997,226.88,843.87,296.3,#N/A N/A,#N/A N/A,403.37,#N/A N/A
26/12/1997,227.4,846,298.99,#N/A N/A,#N/A N/A,405.98,#N/A N/A
29/12/1997,230.4,858.44,305.29,#N/A N/A,#N/A N/A,413.58,#N/A N/A
30/12/1997,234.07,874.91,311.52,#N/A N/A,#N/A N/A,421.18,#N/A N/A
31/12/1997,235.18,878.97,311.45,#N/A N/A,#N/A N/A,419.99,#N/A N/A
01/01/1998,235.18,878.97,311.45,#N/A N/A,#N/A N/A,419.99,#N/A N/A
02/01/1998,236.18,879.33,311.56,#N/A N/A,#N/A N/A,422.85,#N/A N/A
05/01/1998,236.54,879.1,314.31,#N/A N/A,#N/A N/A,424.11,#N/A N/A
06/01/1998,234.32,872.01,311.39,#N/A N/A,#N/A N/A,421.12,#N/A N/A
07/01/1998,234.67,869.38,309.14,#N/A N/A,#N/A N/A,420.2,#N/A N/A
08/01/1998,231.8,861.38,306.69,#N/A N/A,#N/A N/A,419.53,#N/A N/A
09/01/1998,225.22,835.45,295.89,#N/A N/A,#N/A N/A,406.37,#N/A N/A
12/01/1998,227.54,841.2,299.79,#N/A N/A,#N/A N/A,415.08,#N/A N/A
13/01/1998,230.53,851.6,305.28,#N/A N/A,#N/A N/A,420.69,#N/A N/A
14/01/1998,231.19,856.41,307.63,#N/A N/A,#N/A N/A,421.93,#N/A N/A
15/01/1998,229.77,852.23,306.02,#N/A N/A,#N/A N/A,418.61,#N/A N/A
16/01/1998,231.47,861.73,309.42,#N/A N/A,#N/A N/A,423.24,#N/A N/A
19/01/1998,231.47,861.73,309.42,#N/A N/A,#N/A N/A,423.24,#N/A N/A
20/01/1998,233.75,874.3,317.28,#N/A N/A,#N/A N/A,433.41,#N/A N/A
21/01/1998,231.9,869.15,313.54,#N/A N/A,#N/A N/A,429.23,#N/A N/A
22/01/1998,229.95,863.43,311.24,#N/A N/A,#N/A N/A,426.59,#N/A N/A
23/01/1998,228.17,857.99,309.75,#N/A N/A,#N/A N/A,425.25,#N/A N/A
26/01/1998,228.44,856.69,308.79,#N/A N/A,#N/A N/A,424.09,#N/A N/A
27/01/1998,230,862.56,313.8,#N/A N/A,#N/A N/A,428.53,#N/A N/A
28/01/1998,231.24,871.67,318.11,#N/A N/A,#N/A N/A,433.31,#N/A N/A
29/01/1998,233.17,878.3,321.34,#N/A N/A,#N/A N/A,437.81,#N/A N/A
30/01/1998,231.71,875.02,319.69,#N/A N/A,#N/A N/A,434.81,#N/A N/A
02/02/1998,236.58,892.61,326.53,#N/A N/A,#N/A N/A,444.1,#N/A N/A
03/02/1998,238.66,897.79,327.45,#N/A N/A,#N/A N/A,446.04,#N/A N/A
04/02/1998,239.04,899.97,328.24,#N/A N/A,#N/A N/A,446.87,#N/A N/A
05/02/1998,238.93,900.15,326.03,#N/A N/A,#N/A N/A,445.4,#N/A N/A
06/02/1998,240.46,905.8,328.61,#N/A N/A,#N/A N/A,448.93,#N/A N/A
09/02/1998,241.81,907.07,327.74,#N/A N/A,#N/A N/A,447.48,#N/A N/A
10/02/1998,242.92,914.26,330.6,#N/A N/A,#N/A N/A,451.94,#N/A N/A
11/02/1998,242.77,914.93,331.78,#N/A N/A,#N/A N/A,451.14,#N/A N/A
12/02/1998,243.8,919.41,332.59,#N/A N/A,#N/A N/A,453.41,#N/A N/A
13/02/1998,243.11,917.93,330.53,#N/A N/A,#N/A N/A,451.15,#N/A N/A
16/02/1998,243.11,917.93,330.53,#N/A N/A,#N/A N/A,451.15,#N/A N/A
17/02/1998,244.29,919.65,330.21,#N/A N/A,#N/A N/A,451.89,#N/A N/A
18/02/1998,245.7,926.79,333.07,#N/A N/A,#N/A N/A,457.68,#N/A N/A
19/02/1998,244.92,923.91,332.28,#N/A N/A,#N/A N/A,457.41,#N/A N/A
20/02/1998,245.89,928.61,333.92,#N/A N/A,#N/A N/A,460.32,#N/A N/A
23/02/1998,246.13,930.36,338.01,#N/A N/A,#N/A N/A,464.92,#N/A N/A
24/02/1998,244.84,923.19,335.34,#N/A N/A,#N/A N/A,460.82,#N/A N/A
25/02/1998,247.73,934.01,339.94,#N/A N/A,#N/A N/A,465.75,#N/A N/A
26/02/1998,248.87,942.21,341.65,#N/A N/A,#N/A N/A,467.91,#N/A N/A
27/02/1998,249.62,943.74,340.22,#N/A N/A,#N/A N/A,466.67,#N/A N/A
02/03/1998,249.71,944.45,338.93,#N/A N/A,#N/A N/A,465.35,#N/A N/A
03/03/1998,250.64,948.19,340.19,#N/A N/A,#N/A N/A,466.38,#N/A N/A
04/03/1998,249.83,946.39,337.43,#N/A N/A,#N/A N/A,463.22,#N/A N/A
05/03/1998,246.45,938.73,335.04,#N/A N/A,#N/A N/A,456.36,#N/A N/A
06/03/1998,251.35,953.95,341.96,#N/A N/A,#N/A N/A,466.83,#N/A N/A
09/03/1998,249.89,953.31,341.74,#N/A N/A,#N/A N/A,466.15,#N/A N/A
10/03/1998,252.17,963.79,346.56,#N/A N/A,#N/A N/A,471.26,#N/A N/A
11/03/1998,253.71,968.44,348.08,#N/A N/A,#N/A N/A,473.47,#N/A N/A
12/03/1998,254.76,969.58,349.1,#N/A N/A,#N/A N/A,474.59,#N/A N/A
13/03/1998,254.46,968.76,349.05,#N/A N/A,#N/A N/A,473.64,#N/A N/A
16/03/1998,257.11,976.94,353.11,#N/A N/A,#N/A N/A,476.88,#N/A N/A
17/03/1998,257.45,977.55,354.67,#N/A N/A,#N/A N/A,477.08,#N/A N/A
18/03/1998,258.57,981.79,355.73,#N/A N/A,#N/A N/A,479.56,#N/A N/A
19/03/1998,258.96,985.67,357.68,#N/A N/A,#N/A N/A,480.24,#N/A N/A
20/03/1998,261.23,989.98,359.33,#N/A N/A,#N/A N/A,484.24,#N/A N/A
23/03/1998,259.23,987.96,358.67,#N/A N/A,#N/A N/A,483.71,#N/A N/A
24/03/1998,261.14,995.67,362.77,#N/A N/A,#N/A N/A,488.29,#N/A N/A
25/03/1998,260.58,993.22,362.11,#N/A N/A,#N/A N/A,487.9,#N/A N/A
26/03/1998,259.66,993.02,361.54,#N/A N/A,#N/A N/A,487.47,#N/A N/A
27/03/1998,258.97,989.66,360.14,#N/A N/A,#N/A N/A,484.78,#N/A N/A
30/03/1998,258.47,985.92,358.38,#N/A N/A,#N/A N/A,485.33,#N/A N/A
31/03/1998,259.81,993.04,362.85,#N/A N/A,#N/A N/A,488.74,#N/A N/A
01/04/1998,259.46,999.21,365.41,#N/A N/A,#N/A N/A,492.45,#N/A N/A
02/04/1998,261.49,1007.11,369.84,#N/A N/A,#N/A N/A,497.45,#N/A N/A
03/04/1998,261.44,1008.22,372.62,#N/A N/A,#N/A N/A,499.14,#N/A N/A
06/04/1998,262.44,1004.21,374.24,#N/A N/A,#N/A N/A,493.15,#N/A N/A
07/04/1998,258.78,994.58,370.31,#N/A N/A,#N/A N/A,487.65,#N/A N/A
08/04/1998,257.94,990.83,367.87,#N/A N/A,#N/A N/A,483.78,#N/A N/A
09/04/1998,260.34,996.31,370.41,#N/A N/A,#N/A N/A,486.83,#N/A N/A
10/04/1998,260.34,996.31,370.41,#N/A N/A,#N/A N/A,486.83,#N/A N/A
13/04/1998,260.57,997.28,370.62,#N/A N/A,#N/A N/A,485.59,#N/A N/A
14/04/1998,263.59,1007.84,372.2,#N/A N/A,#N/A N/A,487.42,#N/A N/A
15/04/1998,265.59,1013.62,374.15,#N/A N/A,#N/A N/A,489.1,#N/A N/A
16/04/1998,263.65,1004.73,371.08,#N/A N/A,#N/A N/A,482.71,#N/A N/A
17/04/1998,265.45,1013.35,377.47,#N/A N/A,#N/A N/A,490.82,#N/A N/A
20/04/1998,265.16,1011.28,381.1,#N/A N/A,#N/A N/A,494.11,#N/A N/A
21/04/1998,265.82,1013.99,383.01,#N/A N/A,#N/A N/A,496.54,#N/A N/A
22/04/1998,266.12,1013.52,384.71,#N/A N/A,#N/A N/A,499.15,#N/A N/A
23/04/1998,263.19,1002.88,379.88,#N/A N/A,#N/A N/A,493.22,#N/A N/A
24/04/1998,260.79,992.88,376.41,#N/A N/A,#N/A N/A,489.56,#N/A N/A
27/04/1998,255.33,971.74,367.51,#N/A N/A,#N/A N/A,480.34,#N/A N/A
28/04/1998,255.35,974.26,368.09,#N/A N/A,#N/A N/A,480.85,#N/A N/A
29/04/1998,256.59,983.54,371.1,#N/A N/A,#N/A N/A,484.99,#N/A N/A
30/04/1998,259.68,998.52,377.64,#N/A N/A,#N/A N/A,493.16,#N/A N/A
01/05/1998,262.28,1003.89,378.45,#N/A N/A,#N/A N/A,493.96,#N/A N/A
04/05/1998,263.11,1005.93,378.47,#N/A N/A,#N/A N/A,496.02,#N/A N/A
05/05/1998,261.95,1001.98,376.28,#N/A N/A,#N/A N/A,494.16,#N/A N/A
06/05/1998,260.95,994.82,371.64,#N/A N/A,#N/A N/A,489.62,#N/A N/A
07/05/1998,260.37,987.55,367.97,#N/A N/A,#N/A N/A,485.71,#N/A N/A
08/05/1998,262.79,997.08,373.48,#N/A N/A,#N/A N/A,493.32,#N/A N/A
11/05/1998,261.93,995.27,372.28,#N/A N/A,#N/A N/A,491.63,#N/A N/A
12/05/1998,262.98,997.62,374.79,#N/A N/A,#N/A N/A,496.51,#N/A N/A
13/05/1998,263.71,999.94,376.35,#N/A N/A,#N/A N/A,497.69,#N/A N/A
14/05/1998,263.18,999.57,376.67,#N/A N/A,#N/A N/A,497.46,#N/A N/A
15/05/1998,261.09,992.3,373.95,#N/A N/A,#N/A N/A,492.27,#N/A N/A
18/05/1998,259.54,986.44,374.57,#N/A N/A,#N/A N/A,491.84,#N/A N/A
19/05/1998,259.48,988.68,377.37,#N/A N/A,#N/A N/A,495.46,#N/A N/A
20/05/1998,261.05,993.54,380.44,#N/A N/A,#N/A N/A,497.29,#N/A N/A
21/05/1998,261.34,990.85,378.61,#N/A N/A,#N/A N/A,494.34,#N/A N/A
22/05/1998,260.82,985.79,376.26,#N/A N/A,#N/A N/A,492.01,#N/A N/A
25/05/1998,260.82,985.79,376.26,#N/A N/A,#N/A N/A,492.01,#N/A N/A
26/05/1998,257.86,971.29,370.58,#N/A N/A,#N/A N/A,485.2,#N/A N/A
27/05/1998,255.74,965.72,370.89,#N/A N/A,#N/A N/A,487.62,#N/A N/A
28/05/1998,257.71,973.58,372.15,#N/A N/A,#N/A N/A,489.11,#N/A N/A
29/05/1998,256.33,972.31,368.42,#N/A N/A,#N/A N/A,484.02,#N/A N/A
01/06/1998,255.8,970.82,367.38,#N/A N/A,#N/A N/A,481.78,#N/A N/A
02/06/1998,256.03,971.49,369.77,#N/A N/A,#N/A N/A,483.6,#N/A N/A
03/06/1998,253.84,965.69,366.16,#N/A N/A,#N/A N/A,477.85,#N/A N/A
04/06/1998,255.02,974.19,372,#N/A N/A,#N/A N/A,486.7,#N/A N/A
05/06/1998,259.32,985.3,378.07,#N/A N/A,#N/A N/A,496.05,#N/A N/A
08/06/1998,260.22,988.76,380.06,#N/A N/A,#N/A N/A,497.23,#N/A N/A
09/06/1998,261.51,989.7,382.32,#N/A N/A,#N/A N/A,500.66,#N/A N/A
10/06/1998,259.05,981.49,382.04,#N/A N/A,#N/A N/A,497.37,#N/A N/A
11/06/1998,255.18,966.7,376.22,#N/A N/A,#N/A N/A,490.58,#N/A N/A
12/06/1998,254.53,964.49,377.76,#N/A N/A,#N/A N/A,493.37,#N/A N/A
15/06/1998,249.5,946.84,369.9,#N/A N/A,#N/A N/A,483.76,#N/A N/A
16/06/1998,250.96,952.95,374.5,#N/A N/A,#N/A N/A,490.36,#N/A N/A
17/06/1998,254.92,967.04,381.89,#N/A N/A,#N/A N/A,497.66,#N/A N/A
18/06/1998,253.89,962.91,381.61,#N/A N/A,#N/A N/A,498.84,#N/A N/A
19/06/1998,252.23,957.67,381.29,#N/A N/A,#N/A N/A,496.39,#N/A N/A
22/06/1998,253.24,959.61,382.5,#N/A N/A,#N/A N/A,500.72,#N/A N/A
23/06/1998,254.92,968.8,389.72,#N/A N/A,#N/A N/A,510.12,#N/A N/A
24/06/1998,256.2,976.29,394.55,#N/A N/A,#N/A N/A,515.18,#N/A N/A
25/06/1998,256.06,974.77,393.26,#N/A N/A,#N/A N/A,511.75,#N/A N/A
26/06/1998,256.99,977.28,394.67,#N/A N/A,#N/A N/A,515.45,#N/A N/A
29/06/1998,257.92,981.13,398.49,#N/A N/A,#N/A N/A,518.83,#N/A N/A
30/06/1998,256.39,980.88,396.8,#N/A N/A,#N/A N/A,516.53,#N/A N/A
01/07/1998,260.62,992.67,401.96,#N/A N/A,#N/A N/A,521.67,#N/A N/A
02/07/1998,260.04,990.59,401.37,#N/A N/A,#N/A N/A,518.6,#N/A N/A
03/07/1998,260.04,990.59,401.37,#N/A N/A,#N/A N/A,518.6,#N/A N/A
06/07/1998,261.91,997.84,407.39,#N/A N/A,#N/A N/A,524.81,#N/A N/A
07/07/1998,261.66,994.61,407.8,#N/A N/A,#N/A N/A,524.97,#N/A N/A
08/07/1998,263.37,1000.96,413.62,#N/A N/A,#N/A N/A,530.35,#N/A N/A
09/07/1998,262.27,992,412.66,#N/A N/A,#N/A N/A,528.58,#N/A N/A
10/07/1998,262.41,992.78,416.22,#N/A N/A,#N/A N/A,531.93,#N/A N/A
13/07/1998,261.77,989.34,419.36,#N/A N/A,#N/A N/A,534.76,#N/A N/A
14/07/1998,264.59,996.76,423.57,#N/A N/A,#N/A N/A,539.4,#N/A N/A
15/07/1998,263.08,994.82,422.18,#N/A N/A,#N/A N/A,539.2,#N/A N/A
16/07/1998,264.28,1001.44,425.95,#N/A N/A,#N/A N/A,543.9,#N/A N/A
17/07/1998,263.94,1002.18,428.31,#N/A N/A,#N/A N/A,545.72,#N/A N/A
20/07/1998,262.95,999.9,430.62,#N/A N/A,#N/A N/A,547.91,#N/A N/A
21/07/1998,260.18,986.66,421.61,#N/A N/A,#N/A N/A,537.04,#N/A N/A
22/07/1998,261.61,984.44,421.3,#N/A N/A,#N/A N/A,537.66,#N/A N/A
23/07/1998,258.04,963.63,411.16,#N/A N/A,#N/A N/A,525.72,#N/A N/A
24/07/1998,257.2,958.3,411.85,#N/A N/A,#N/A N/A,527.01,#N/A N/A
27/07/1998,258.48,958.38,414.25,#N/A N/A,#N/A N/A,530.8,#N/A N/A
28/07/1998,255.99,946.14,406.12,#N/A N/A,#N/A N/A,522.74,#N/A N/A
29/07/1998,256.74,941.58,401.16,#N/A N/A,#N/A N/A,518.01,#N/A N/A
30/07/1998,258.55,953.07,410,#N/A N/A,#N/A N/A,529.68,#N/A N/A
31/07/1998,256,938.76,402.98,#N/A N/A,#N/A N/A,518.98,#N/A N/A
03/08/1998,254.12,934.21,399.96,#N/A N/A,#N/A N/A,515.36,#N/A N/A
04/08/1998,246.01,904.48,382.39,#N/A N/A,#N/A N/A,497.36,#N/A N/A
05/08/1998,247.93,908.03,387.2,#N/A N/A,#N/A N/A,503.46,#N/A N/A
06/08/1998,248.08,914.46,392.18,#N/A N/A,#N/A N/A,508.7,#N/A N/A
07/08/1998,248.44,920.42,391.1,#N/A N/A,#N/A N/A,509.47,#N/A N/A
10/08/1998,246.88,915.71,389.91,#N/A N/A,#N/A N/A,508.94,#N/A N/A
11/08/1998,243.27,899.72,383.64,#N/A N/A,#N/A N/A,503.48,#N/A N/A
12/08/1998,246.57,915.91,389.63,#N/A N/A,#N/A N/A,509.42,#N/A N/A
13/08/1998,243.96,906.66,385.48,#N/A N/A,#N/A N/A,505.73,#N/A N/A
14/08/1998,242.51,898.49,380.07,#N/A N/A,#N/A N/A,501.89,#N/A N/A
17/08/1998,246.63,909.54,387.68,#N/A N/A,#N/A N/A,512.52,#N/A N/A
18/08/1998,249.91,922.88,395.66,#N/A N/A,#N/A N/A,519.95,#N/A N/A
19/08/1998,248.62,918.04,394.01,#N/A N/A,#N/A N/A,518.42,#N/A N/A
20/08/1998,246.9,915.18,392.41,#N/A N/A,#N/A N/A,517.28,#N/A N/A
21/08/1998,243.94,905.36,388.69,#N/A N/A,#N/A N/A,515.12,#N/A N/A
24/08/1998,244.91,908.53,392.15,#N/A N/A,#N/A N/A,518.41,#N/A N/A
25/08/1998,244.78,909.15,394.52,#N/A N/A,#N/A N/A,521.1,#N/A N/A
26/08/1998,241.51,896.36,392.68,#N/A N/A,#N/A N/A,519.63,#N/A N/A
27/08/1998,231.64,861.67,378.09,#N/A N/A,#N/A N/A,501.45,#N/A N/A
28/08/1998,229.84,851.44,370.38,#N/A N/A,#N/A N/A,490.7,#N/A N/A
31/08/1998,218.69,804.53,339.49,#N/A N/A,#N/A N/A,451.06,#N/A N/A
01/09/1998,225.67,829.4,355.7,#N/A N/A,#N/A N/A,472.96,#N/A N/A
02/09/1998,224.99,829.11,355.76,#N/A N/A,#N/A N/A,468.87,#N/A N/A
03/09/1998,223.35,823.38,350.87,#N/A N/A,#N/A N/A,469.35,#N/A N/A
04/09/1998,221.79,823.17,343.57,#N/A N/A,#N/A N/A,465.75,#N/A N/A
07/09/1998,221.79,823.17,343.57,#N/A N/A,#N/A N/A,465.75,#N/A N/A
08/09/1998,230.96,857.75,364.88,#N/A N/A,#N/A N/A,489.38,#N/A N/A
09/09/1998,228.52,845.24,357.08,#N/A N/A,#N/A N/A,483,#N/A N/A
10/09/1998,223.56,826.49,346,#N/A N/A,#N/A N/A,472.72,#N/A N/A
11/09/1998,229.3,844.39,357.03,#N/A N/A,#N/A N/A,486.26,#N/A N/A
14/09/1998,235.63,863.33,363.85,#N/A N/A,#N/A N/A,495.32,#N/A N/A
15/09/1998,238.06,870.54,366.25,#N/A N/A,#N/A N/A,499.44,#N/A N/A
16/09/1998,240.17,879.16,369.84,#N/A N/A,#N/A N/A,500.58,#N/A N/A
17/09/1998,235.17,863.55,359.01,#N/A N/A,#N/A N/A,488.16,#N/A N/A
18/09/1998,236.9,866.37,358.38,#N/A N/A,#N/A N/A,488.89,#N/A N/A
21/09/1998,238.1,865.65,359.39,#N/A N/A,#N/A N/A,492.55,#N/A N/A
22/09/1998,239.46,871.09,362.68,#N/A N/A,#N/A N/A,496.37,#N/A N/A
23/09/1998,246.37,895.61,376.84,#N/A N/A,#N/A N/A,511.45,#N/A N/A
24/09/1998,241.3,878.71,366.75,#N/A N/A,#N/A N/A,502.36,#N/A N/A
25/09/1998,241.81,878.21,368.11,#N/A N/A,#N/A N/A,503.08,#N/A N/A
28/09/1998,242.49,882.08,369.37,#N/A N/A,#N/A N/A,503.57,#N/A N/A
29/09/1998,241.98,879.36,366.53,#N/A N/A,#N/A N/A,505.25,#N/A N/A
30/09/1998,234.29,857.49,355.73,#N/A N/A,#N/A N/A,491.24,#N/A N/A
01/10/1998,228.51,832.74,340.52,#N/A N/A,#N/A N/A,473.75,#N/A N/A
02/10/1998,232.86,845.81,343.28,#N/A N/A,#N/A N/A,477.4,#N/A N/A
05/10/1998,229.42,831.51,333.2,#N/A N/A,#N/A N/A,470.49,#N/A N/A
06/10/1998,229.31,828.03,331.7,#N/A N/A,#N/A N/A,468.95,#N/A N/A
