Date,Returns_RP
2007-09-27,0.004862633054988652
2007-09-28,-0.0032994612154321275
2007-10-01,0.012731291472085588
2007-10-02,0.0013077007393823173
2007-10-03,-0.002873145754332311
2007-10-04,0.0019359750417452576
2007-10-05,0.012678571571914928
2007-10-08,-0.0020863380889974328
2007-10-09,0.00732949533747483
2007-10-10,-7.367190492722329e-05
2007-10-11,-0.0071535000700872434
2007-10-12,0.00570559603029659
2007-10-15,-0.008711355314680765
2007-10-16,-0.006024660416422029
2007-10-17,0.002471041216125911
2007-10-18,0.0005414858956979473
2007-10-19,-0.021775475881174875
2007-10-22,0.006993106380817433
2007-10-23,0.009019973798875857
2007-10-24,-0.0023915050708081644
2007-10-25,-0.0023043188753977106
2007-10-26,0.01020889902300828
2007-10-29,0.002253758273800875
2007-10-30,-0.00304678936723258
2007-10-31,0.013337631453660195
2007-11-01,-0.021311413655904176
2007-11-02,0.001710271801450487
2007-11-05,-0.0062069729954327205
2007-11-06,0.009967994257749345
2007-11-07,-0.022425395110106126
2007-11-08,0.0036958672757547517
2007-11-09,-0.01224054031524019
2007-11-12,-0.008828492341957317
2007-11-13,0.024071345203241216
2007-11-14,-0.007902104342766132
2007-11-15,-0.008492487582306078
2007-11-16,0.002421854675727742
2007-11-19,-0.01591609531564048
2007-11-20,0.0016181966190019603
2007-11-21,-0.013421372801757498
2007-11-22,0.0
2007-11-23,0.013942251446125278
2007-11-26,-0.017223196778075465
2007-11-27,0.012759546798944567
2007-11-28,0.02726065133964637
2007-11-29,-0.0015108286323964072
2007-11-30,0.007148315607304877
2007-12-03,-0.003483715957480491
2007-12-04,-0.004563026907092531
2007-12-05,0.01387258605310223
2007-12-06,0.014938695977707722
2007-12-07,0.0007278552974300234
2007-12-10,0.007423984408821114
2007-12-11,-0.025303784236586174
2007-12-12,0.002561790304243257
2007-12-13,0.0004605063178527234
2007-12-14,-0.013133345654746335
2007-12-17,-0.01517879738970672
2007-12-18,0.006127851109601432
2007-12-19,-0.0005610933068575782
2007-12-20,0.00590958561741306
2007-12-21,0.014563865367720159
2007-12-24,0.008536726877489754
2007-12-25,0.0
2007-12-26,-0.0009733872511765988
2007-12-27,-0.013579678457349158
2007-12-28,0.001031353022263749
2007-12-31,-0.004852756151662321
2008-01-01,0.0
2008-01-02,-0.015933696054147503
2008-01-03,-0.003378133380808823
2008-01-04,-0.02259975206485189
2008-01-07,0.002532594419962997
2008-01-08,-0.015125939708589414
2008-01-09,0.008646087301844992
2008-01-10,0.009691837338551576
2008-01-11,-0.014325124146146714
2008-01-14,0.007100695430319421
2008-01-15,-0.019382554368519787
2008-01-16,0.001043535486929881
2008-01-17,-0.025537740071322867
2008-01-18,-0.00413337210036598
2008-01-21,0.0
2008-01-22,-0.00845458557392503
2008-01-23,0.02201768814339792
2008-01-24,0.006740828921295466
2008-01-25,-0.012041219178535265
2008-01-28,0.013731462927431534
2008-01-29,0.007601603729710771
2008-01-30,-0.005507005514534846
2008-01-31,0.017914737362895027
2008-02-01,0.020703749096611476
2008-02-04,-0.007816726805783132
2008-02-05,-0.024089994228258485
2008-02-06,-0.007241453609954386
2008-02-07,0.00800811621177144
2008-02-08,-0.003321970858700964
2008-02-11,0.0045087787653144374
2008-02-12,0.007049919365985527
2008-02-13,0.009681230749236207
2008-02-14,-0.013594888440853839
2008-02-15,0.0010698749458710678
2008-02-18,0.0
2008-02-19,-0.0008023044114056805
2008-02-20,0.008480720351552831
2008-02-21,-0.01273603304522836
2008-02-22,0.005690884817408885
2008-02-25,0.015330489454621277
2008-02-26,0.007820538614836173
2008-02-27,-0.002904589167887844
2008-02-28,-0.010324190244056519
2008-02-29,-0.024957109584218706
2008-03-03,0.00022122565513917693
2008-03-04,-0.0019763902193931718
2008-03-05,0.004240009135606108
2008-03-06,-0.022568227631031626
2008-03-07,-0.0074830733994247604
2008-03-10,-0.01686277773659401
2008-03-11,0.028092127821978563
2008-03-12,-0.005659595587268619
2008-03-13,0.007254205736881653
2008-03-14,-0.0181318686467636
2008-03-17,-0.013911212805724764
2008-03-18,0.03611980753810152
2008-03-19,-0.017128600066307505
2008-03-20,0.019007101101135307
2008-03-21,0.0
2008-03-24,0.017778996605551423
2008-03-25,0.005016984859323664
2008-03-26,-0.008199497570246933
2008-03-27,-0.008095780444273303
2008-03-28,-0.007331821494611037
2008-03-31,0.007580447384089498
2008-04-01,0.033955670952733594
2008-04-02,0.0004310265628269986
2008-04-03,0.000802689069183919
2008-04-04,0.0019487988843846758
2008-04-07,0.0003720260773822648
2008-04-08,-0.0014250562278989387
2008-04-09,-0.010887522708734124
2008-04-10,0.005067244147982549
2008-04-11,-0.016509049914736253
2008-04-14,-0.0018458810584658948
2008-04-15,0.004178998874845246
2008-04-16,0.021278409539434162
2008-04-17,-0.0011720360014921228
2008-04-18,0.014843837653046862
2008-04-21,-0.0017656242531875498
2008-04-22,-0.013179044870335804
2008-04-23,0.008921768810385255
2008-04-24,0.006495728982426677
2008-04-25,0.01044162701596646
2008-04-28,0.0013160172931198455
2008-04-29,-0.000911516868692373
2008-04-30,-0.004289536379573458
2008-05-01,0.01758592268746298
2008-05-02,0.0012874662515557679
2008-05-05,-0.003881921119591944
2008-05-06,0.005928216731007806
2008-05-07,-0.015048965666986085
2008-05-08,0.004739598153509822
2008-05-09,-0.0031455572366091067
2008-05-12,0.012026368090578695
2008-05-13,0.0003299771459779981
2008-05-14,0.005577942215171494
2008-05-15,0.00864774972566863
2008-05-16,0.0014854723388661784
2008-05-19,-5.126040543327855e-06
2008-05-20,-0.005931843124625108
2008-05-21,-0.013021329465473538
2008-05-22,0.0045454282464657365
2008-05-23,-0.012361863197425996
2008-05-26,0.0
2008-05-27,0.010205009744226199
2008-05-28,0.004682296129326413
2008-05-29,0.00839564498528695
2008-05-30,0.0020732757412874774
2008-06-02,-0.010049734820732245
2008-06-03,-0.0022552247578469624
2008-06-04,0.003512476299107013
2008-06-05,0.016839505013308255
2008-06-06,-0.02906772006804372
2008-06-09,-0.0005908681207799542
2008-06-10,-0.0021858610043496156
2008-06-11,-0.017995257762002614
2008-06-12,0.003928182387827399
2008-06-13,0.014649024228261124
2008-06-16,0.00206178462290175
2008-06-17,-0.006523154464417872
2008-06-18,-0.01118336334702346
2008-06-19,0.006621473274588242
2008-06-20,-0.017334087827790313
2008-06-23,-0.003810967257296009
2008-06-24,-0.0051352962190749415
2008-06-25,0.008336965727606994
2008-06-26,-0.025501846669047305
2008-06-27,-0.004200515116831548
2008-06-30,-0.0014082441167436207
2008-07-01,0.0030425701596528895
2008-07-02,-0.016278709250986772
2008-07-03,-0.004437065567445131
2008-07-04,0.0
2008-07-07,-0.007519929780483005
2008-07-08,0.02126886032029457
2008-07-09,-0.0167990915178474
2008-07-10,0.003303473232481442
2008-07-11,-0.008104406796103754
2008-07-14,-0.008463226499529682
2008-07-15,-0.005315880572703044
2008-07-16,0.024154485418475546
2008-07-17,0.013343122215571974
2008-07-18,0.00026811271766937026
2008-07-21,5.859517623619864e-05
2008-07-22,0.017267711439711675
2008-07-23,0.004653092536246686
2008-07-24,-0.022339203684445447
2008-07-25,0.003729340999738673
2008-07-28,-0.012298899373171482
2008-07-29,0.02081444769222744
2008-07-30,0.010566084953978549
2008-07-31,-0.008210308510549044
2008-08-01,-0.005656538152162261
2008-08-04,-0.009793959435156232
2008-08-05,0.022340655995875296
2008-08-06,0.008853126603521349
2008-08-07,-0.014479311854118417
2008-08-08,0.020083949318429124
2008-08-11,0.0071448796958881395
2008-08-12,-0.0071567400990068895
2008-08-13,0.003074513168604069
2008-08-14,0.004395325230174184
2008-08-15,0.0032691753427668458
2008-08-18,-0.011608054976426994
2008-08-19,-0.007371312797801751
2008-08-20,0.004005471522637387
2008-08-21,0.002914478474154831
2008-08-22,0.009420340455465307
2008-08-25,-0.01713631694800217
2008-08-26,0.003436078621044029
2008-08-27,0.009272948877942134
2008-08-28,0.011773515875314833
2008-08-29,-0.011201584478229092
2008-09-01,0.0
2008-09-02,-0.00803473998190184
2008-09-03,-0.007219546784582791
2008-09-04,-0.0262545928954329
2008-09-05,0.0036386747524184433
2008-09-08,0.012932014898337276
2008-09-09,-0.03486218825857627
2008-09-10,0.01073146834993244
2008-09-11,0.00924847333276118
2008-09-12,0.012639019444800831
2008-09-15,-0.03632900141375829
2008-09-16,0.0153292887938263
2008-09-17,-0.028210476506021154
2008-09-18,0.028092380839370833
2008-09-19,0.03623145602298634
2008-09-22,-0.02625131270841248
2008-09-23,-0.015249802421128222
2008-09-24,-0.0039580367177434765
2008-09-25,0.012047168356741314
2008-09-26,-0.0025015497495354507
2008-09-29,-0.06530050784403273
2008-09-30,0.032582468497434285
2008-10-01,-0.0075631598177844225
2008-10-02,-0.048228966017844585
2008-10-03,-0.010555988408725386
2008-10-06,-0.03963737373990288
2008-10-07,-0.04947469703672018
2008-10-08,0.0011853125392821875
2008-10-09,-0.06923320537842989
2008-10-10,-0.022889865039569215
2008-10-13,0.10316525748546715
2008-10-14,-0.008025214652337236
2008-10-15,-0.08366943232938479
2008-10-16,0.03167945075680487
2008-10-17,-0.005576880835008043
2008-10-20,0.051344641974050774
2008-10-21,-0.03243931791549768
2008-10-22,-0.0613707695733331
2008-10-23,-0.012829909391465144
2008-10-24,-0.027193473360674236
2008-10-27,-0.04153474875511237
2008-10-28,0.10522133129881325
2008-10-29,-0.00026275202705237563
2008-10-30,0.03714396552629598
2008-10-31,0.013849631665866682
2008-11-03,0.0008412680588737861
2008-11-04,0.034207083368259054
2008-11-05,-0.048914323749438125
2008-11-06,-0.047099640849247074
2008-11-07,0.026142454148329324
2008-11-10,-0.019424799874808635
2008-11-11,-0.02374175488436336
2008-11-12,-0.051509623558257736
2008-11-13,0.0716130100341662
2008-11-14,-0.046314412323849655
2008-11-17,-0.02426681182035669
2008-11-18,0.0008479232919233815
2008-11-19,-0.06771598983406793
2008-11-20,-0.06485827209695488
2008-11-21,0.060024192197834114
2008-11-24,0.0726379988356163
2008-11-25,0.013522531182030787
2008-11-26,0.042607937209569374
2008-11-27,0.0
2008-11-28,0.010522364414624077
2008-12-01,-0.0911170351060911
2008-12-02,0.03725922564301476
2008-12-03,0.02709010290190475
2008-12-04,-0.025408854531862597
2008-12-05,0.04560050247292241
2008-12-08,0.03506015914945614
2008-12-09,-0.023082018210208385
2008-12-10,0.01606300609521684
2008-12-11,-0.03477581298682579
2008-12-12,0.0162752064386154
2008-12-15,-0.01753658060909486
2008-12-16,0.05751919130352266
2008-12-17,0.0015949975596598125
2008-12-18,-0.013951064464190518
2008-12-19,0.005426208227223376
2008-12-22,-0.020167089181781478
2008-12-23,-0.011152606753596618
2008-12-24,0.005668427788444192
2008-12-25,0.0
2008-12-26,0.0067209097514880755
2008-12-29,-0.010271884430282475
2008-12-30,0.030146295883707895
2008-12-31,0.020910369696275508
2009-01-01,0.0
2009-01-02,0.0302656017094394
2009-01-05,-0.0007824249564920517
2009-01-06,0.01146194617945921
2009-01-07,-0.02811291100715603
2009-01-08,0.00400608232865245
2009-01-09,-0.023032719463322
2009-01-12,-0.022030851779507296
2009-01-13,0.0026474568341304013
2009-01-14,-0.034192041537202726
2009-01-15,0.010799472580623708
2009-01-16,0.013078797532598592
2009-01-19,0.0
2009-01-20,-0.05528912671986266
2009-01-21,0.040678829718040654
2009-01-22,-0.015949165248889875
2009-01-23,0.003900861292612563
2009-01-26,0.006536543031698124
2009-01-27,0.01354527497409085
2009-01-28,0.03676996198350954
2009-01-29,-0.03289236333502512
2009-01-30,-0.02548431662126429
2009-02-02,-0.0010127539566835507
2009-02-03,0.014376317240878858
2009-02-04,-0.006088938464439564
2009-02-05,0.016034439794322564
2009-02-06,0.03195130619658649
2009-02-09,-0.0015737738224921084
2009-02-10,-0.047387762465642316
2009-02-11,0.006990263083672717
2009-02-12,0.004728785961964693
2009-02-13,-0.010648474590632177
2009-02-16,0.0
2009-02-17,-0.04320281242390153
2009-02-18,-0.005026241496549791
2009-02-19,-0.014421803419855482
2009-02-20,-0.00791837745936544
2009-02-23,-0.033893060839427155
2009-02-24,0.04380930645049402
2009-02-25,-0.01246003412052438
2009-02-26,-0.017320726055369308
2009-02-27,-0.01791802306578369
2009-03-02,-0.04998724803583971
2009-03-03,-0.008204612592057486
2009-03-04,0.026586071120952404
2009-03-05,-0.04498946949966093
2009-03-06,-0.0012968820476031528
2009-03-09,-0.011716448742880723
2009-03-10,0.0646631718794487
2009-03-11,0.003110591130223495
2009-03-12,0.04278046280909199
2009-03-13,0.009973479819408281
2009-03-16,-0.004498654725726634
2009-03-17,0.032730881969097285
2009-03-18,0.025452071689120562
2009-03-19,-0.011306211522573472
2009-03-20,-0.02261878836194368
2009-03-23,0.06790616297824202
2009-03-24,-0.01888350183477092
2009-03-25,0.00827114346280012
2009-03-26,0.031794777379799105
2009-03-27,-0.020216610811747276
2009-03-30,-0.03300166575604988
2009-03-31,0.014709170840456774
2009-04-01,0.011683917469714943
2009-04-02,0.03320184179081899
2009-04-03,0.01019385428819548
2009-04-06,-0.00716522878513292
2009-04-07,-0.02338113334660927
2009-04-08,0.014073880037587513
2009-04-09,0.03829004284607973
2009-04-10,0.0
2009-04-13,-0.0002040971430975505
2009-04-14,-0.017284678298283056
2009-04-15,0.011859089492588827
2009-04-16,0.020077902360048132
2009-04-17,0.008333388454591535
2009-04-20,-0.03737363457081762
2009-04-21,0.020184776878817947
2009-04-22,-8.459906236638005e-05
2009-04-23,0.0036157639827442307
2009-04-24,0.01708363741684534
2009-04-27,-0.007472897902451023
2009-04-28,-0.0005656863670230352
2009-04-29,0.02272350378509797
2009-04-30,0.0015353700670703526
2009-05-01,0.002451897615602261
2009-05-04,0.031005845208932542
2009-05-05,-0.0015012385290470729
2009-05-06,0.005241413949459095
2009-05-07,-0.011193983146060795
2009-05-08,0.0194012756828755
2009-05-11,-0.014576229603355247
2009-05-12,-0.0033071541619678524
2009-05-13,-0.028306026657068953
2009-05-14,0.008318990561221092
2009-05-15,-0.009339963937537889
2009-05-18,0.02515812619335897
2009-05-19,0.002841747550319878
2009-05-20,-0.0034762812419791337
2009-05-21,-0.014277027876595922
2009-05-22,0.001088958429565441
2009-05-25,0.0
2009-05-26,0.028595502246076508
2009-05-27,-0.016808690445941046
2009-05-28,0.008866458486278596
2009-05-29,0.013206469993293111
2009-06-01,0.028838072826189207
2009-06-02,0.004641010269016349
2009-06-03,-0.01253908740855453
2009-06-04,0.0067501476774989005
2009-06-05,-0.002023814256960444
2009-06-08,-0.004064352962763509
2009-06-09,0.004678176138885144
2009-06-10,-0.0036064540763514463
2009-06-11,0.0054792508701627255
2009-06-12,0.002420377191857348
2009-06-15,-0.02387904903850979
2009-06-16,-0.011999609612390154
2009-06-17,0.004651200222774585
2009-06-18,0.00896812347904346
2009-06-19,0.0027789952964493076
2009-06-22,-0.024821204691434617
2009-06-23,-0.0017937058548265702
2009-06-24,0.008993275694979246
2009-06-25,0.02279604457469705
2009-06-26,-3.673481730843086e-06
2009-06-29,0.006711053995448087
2009-06-30,-0.006722084438905549
2009-07-01,0.008960753904643539
2009-07-02,-0.028002272828786822
2009-07-03,0.0
2009-07-06,0.0028386541065997186
2009-07-07,-0.02021418171863865
2009-07-08,-0.0008490023570287613
2009-07-09,0.0023462256403272625
2009-07-10,-0.002225359432258779
2009-07-13,0.020580549570796594
2009-07-14,0.0060970969591922376
2009-07-15,0.02467787060589698
2009-07-16,0.010326699236112737
2009-07-17,-0.002625146371346719
2009-07-20,0.01146085597951879
2009-07-21,0.0022762743648911503
2009-07-22,0.0019151774578748057
2009-07-23,0.023487360780701006
2009-07-24,0.006620873814706918
2009-07-27,0.0019281674330846078
2009-07-28,-0.0019019713225546147
2009-07-29,-0.00171990035460987
2009-07-30,0.008845327606295132
2009-07-31,-0.0009078230529842734
2009-08-03,0.012386855676518201
2009-08-04,0.002787614942999417
2009-08-05,-0.004701518591093665
2009-08-06,-0.004629695652649347
2009-08-07,0.01656125456575984
2009-08-10,-0.0025037016659825153
2009-08-11,-0.007337265516983928
2009-08-12,0.01046153808744789
2009-08-13,0.0043841955561882045
2009-08-14,-0.008649838704883783
2009-08-17,-0.01791610548507483
2009-08-18,0.0077362350947865
2009-08-19,0.00820178503027666
2009-08-20,0.009659357610901493
2009-08-21,0.01687674240919383
2009-08-24,-0.0017789956975460654
2009-08-25,0.004085499654344009
2009-08-26,0.0003531461677300736
2009-08-27,0.002832243266865077
2009-08-28,-0.0013434890267662422
2009-08-31,-0.008142478594739426
2009-09-01,-0.01903229177510122
2009-09-02,-0.0016266962558681417
2009-09-03,0.009429100748806471
2009-09-04,0.011673644656843282
2009-09-07,0.0
2009-09-08,0.008371827706712175
2009-09-09,0.009097546873665327
2009-09-10,0.009097122083052236
2009-09-11,0.0006276191323674807
2009-09-14,0.00748145008833527
2009-09-15,0.00334921778017074
2009-09-16,0.013956989617490458
2009-09-17,-0.0036490004028468786
2009-09-18,0.002702208890629996
2009-09-21,-0.0007022237728976133
2009-09-22,0.0026089266770188938
2009-09-23,-0.008601495359339977
2009-09-24,-0.010852748318357567
2009-09-25,-0.00465603471234138
2009-09-28,0.017312581867265246
2009-09-29,-0.0009245556673535705
2009-09-30,-0.003009184112700493
2009-10-01,-0.023421644681562152
2009-10-02,-0.005290632292667468
2009-10-05,0.013409453703552392
2009-10-06,0.011976591387228199
2009-10-07,0.001129220744591596
2009-10-08,0.008907309589333794
2009-10-09,0.007009394429583726
2009-10-12,0.00256504109559943
2009-10-13,-0.002282076860640102
2009-10-14,0.014812099541105213
2009-10-15,0.0037371906696566605
2009-10-16,-0.005104949901210941
2009-10-19,0.00984127573463057
2009-10-20,-0.008340052825828812
2009-10-21,-0.009786143166565576
2009-10-22,0.011810825351292239
2009-10-23,-0.012099006652407214
2009-10-26,-0.009465805322881365
2009-10-27,-0.005987176402979001
2009-10-28,-0.02059686041515624
2009-10-29,0.02075300572057147
2009-10-30,-0.023341281096654967
2009-11-02,0.00563816089676045
2009-11-03,0.005200678277053759
2009-11-04,0.0002706149339492781
2009-11-05,0.02057129372521775
2009-11-06,0.0027519618523726887
2009-11-09,0.020925881342093985
2009-11-10,0.0001443372289012182
2009-11-11,0.0055107667334255775
2009-11-12,-0.011121550252823503
2009-11-13,0.007508997415798014
2009-11-16,0.014426496851727932
2009-11-17,-0.0011115281899687132
2009-11-18,-0.002116262057489821
2009-11-19,-0.01390242735375462
2009-11-20,-0.002493115588352383
2009-11-23,0.01185443786081643
2009-11-24,0.0009700592387501415
2009-11-25,0.00571188080814019
2009-11-26,0.0
2009-11-27,-0.015690878607237516
2009-11-30,0.002403345623952845
2009-12-01,0.01379220768798849
2009-12-02,0.005283806789249546
2009-12-03,-0.007764149263327283
2009-12-04,0.007651433641883616
2009-12-07,-0.00017140163280067106
2009-12-08,-0.007947754493684334
2009-12-09,0.0015526795417491308
2009-12-10,0.006573608390268814
2009-12-11,0.006073336936849976
2009-12-14,0.009017868253182525
2009-12-15,-0.0038833657519836582
2009-12-16,0.0020331328781663526
2009-12-17,-0.010650428505170577
2009-12-18,0.004701370490711277
2009-12-21,0.010312965015586716
2009-12-22,0.005524439631183776
2009-12-23,0.0045529984744452565
2009-12-24,0.00493109021498621
2009-12-25,0.0
2009-12-28,0.000683696926528029
2009-12-29,-0.0004480959466964698
2009-12-30,7.428684646320369e-05
2009-12-31,-0.011154286138423508
2010-01-01,0.0
2010-01-04,0.011626240397524214
2010-01-05,0.0009334106332982736
2010-01-06,0.0014806220975259266
2010-01-07,0.0032840959437138023
2010-01-08,0.0022577721480607402
2010-01-11,0.003349009383128855
2010-01-12,-0.007494252800667829
2010-01-13,0.009648466748717922
2010-01-14,0.0009506705112478293
2010-01-15,-0.009516839958260248
2010-01-18,0.0
2010-01-19,0.012284031059668833
2010-01-20,-0.008727237065137729
2010-01-21,-0.013394617469983194
2010-01-22,-0.018263984518319412
2010-01-25,0.003035291121847793
2010-01-26,-0.0027610755162249074
2010-01-27,0.00381806283267751
2010-01-28,-0.009883304875912886
2010-01-29,-0.008139930462894452
2010-02-01,0.012535062196090869
2010-02-02,0.013197873757094802
2010-02-03,-0.005785408322752209
2010-02-04,-0.028636803266215906
2010-02-05,0.002095436354622434
2010-02-08,-0.00520722296890043
2010-02-09,0.011864177824284651
2010-02-10,-0.0021437227651119445
2010-02-11,0.010047901229723526
2010-02-12,-0.00016079118179553322
2010-02-15,0.0
2010-02-16,0.01618970670162221
2010-02-17,0.005228126908657108
2010-02-18,0.006025082812088226
2010-02-19,0.004916382210835457
2010-02-22,-0.0008531791812323697
2010-02-23,-0.009956209675639358
2010-02-24,0.008826316799365328
2010-02-25,-0.0006137977645080971
2010-02-26,0.0008580461178917071
2010-03-01,0.013366784036230657
2010-03-02,0.003973066842872419
2010-03-03,-0.0004220408850031395
2010-03-04,0.0027717567875258178
2010-03-05,0.013805748512056269
2010-03-08,0.0010049642834411804
2010-03-09,0.001095277643519552
2010-03-10,0.00460939429673375
2010-03-11,0.003966716791390028
2010-03-12,-0.0002120622927399865
2010-03-15,0.0002557864381634034
2010-03-16,0.008573901531519924
2010-03-17,0.006040440878496955
2010-03-18,-0.0004010996935860251
2010-03-19,-0.005008451662275188
2010-03-22,0.007864843009896342
2010-03-23,0.006731374504179042
2010-03-24,-0.006874937232077825
2010-03-25,-0.0032307343920209633
2010-03-26,5.0306538398358844e-05
2010-03-29,0.007294916042391134
2010-03-30,0.0013044510644098749
